,Id,Name,Nation,Team,League,Born,Mac,Pos,Blok,Baskı,Pas,Gole_katkı,Dakika
1430,1430,Keane Lewis-Potter,ENG,Brentford,Premier League,2001,9,0.0,0.0,0.0,0.0,0.0,0.0
1431,1431,Dimitri Li�nard,FRA,Strasbourg,Ligue 1,1988,17,DFMF,0.09091102707949747,0.274430361695814,0.3093929558279715,0.0,0.4668922184630256
1432,1432,Philipp Lienhart,AUT,Freiburg,Bundesliga,1996,20,DF,0.12482496463069202,0.1670123900136935,0.3046758746436038,0.028000000000000004,0.8409859835669405
1433,1433,Matthijs de Ligt,NED,Bayern Munich,Bundesliga,1999,17,DF,0.15732606102127222,0.17338213842811787,0.28438282676855153,0.028000000000000004,0.5877235379410343
1434,1434,Victor Lindel�f,SWE,Manchester Utd,Premier League,1994,8,DF,0.006782446355097003,0.10674558094344808,0.1678740995608702,0.0,0.2179797003383277
1435,1435,Jesper Lindstr�m,DEN,Eint Frankfurt,Bundesliga,2000,18,0.0,0.0,0.0,0.0,0.0,0.0
1436,1436,Karol Linetty,POL,Torino,Serie A,1995,21,0.0,0.0,0.0,0.0,0.0,0.0
1437,1437,Jesse Lingard,ENG,Nott'ham Forest,Premier League,1992,14,0.0,0.0,0.0,0.0,0.0,0.0
1438,1438,Pol Lirola,ESP,Elche,La Liga,1997,8,DF,0.014879475028392165,0.15841051091301322,0.17775612870739077,0.028000000000000004,0.264378927017883
1439,1439,Mateusz Lis,POL,Troyes,Ligue 1,1997,7,0.0,0.0,0.0,0.0,0.0,0.0
1440,1440,Marcin Listkowski,POL,Lecce,Serie A,1998,5,0.0,0.0,0.0,0.0,0.0,0.0
1441,1441,Dejan Ljubicic,AUT,K�ln,Bundesliga,1997,13,0.0,0.0,0.0,0.0,0.0,0.0
1442,1442,Javier Llabr�s,ESP,Mallorca,La Liga,2002,1,0.0,0.0,0.0,0.0,0.0,0.0
1443,1443,Diego Llorente,ESP,Leeds United,Premier League,1993,8,DF,0.09026857389902758,0.1502715411610283,0.25422133525604806,0.0,0.3131947800869985
1444,1444,Diego Llorente,ESP,Roma,Serie A,1993,1,DF,0.0,0.0,0.0,0.0,0.0
1445,1445,Marcos Llorente,ESP,Atl�tico Madrid,La Liga,1995,13,MFDF,0.11531593147003927,0.15374693055615463,0.17623345468223883,0.028000000000000004,0.4905751570807153
1446,1446,Hugo Lloris,FRA,Tottenham,Premier League,1986,21,0.0,0.0,0.0,0.0,0.0,0.0
1447,1447,Giovani Lo Celso,ARG,Villarreal,La Liga,1996,8,0.0,0.0,0.0,0.0,0.0,0.0
1448,1448,Stanislav Lobotka,SVK,Napoli,Serie A,1994,21,0.0,0.0,0.0,0.0,0.0,0.0
1449,1449,Manuel Locatelli,ITA,Juventus,Serie A,1998,18,0.0,0.0,0.0,0.0,0.0,0.0
1450,1450,Luka Lochoshvili,GEO,Cremonese,Serie A,1998,14,DF,0.17718028335366723,0.27913989313099513,0.15276454724776758,0.0072072072072072065,0.5485741904301594
1451,1451,Banzouzi Locko,FRA,Reims,Ligue 1,2002,15,DF,0.10472581593113764,0.2930912212514186,0.19367607229999192,0.0,0.5113581440309328
1452,1452,Renan Lodi,BRA,Nott'ham Forest,Premier League,1998,14,DF,0.1107846339638007,0.26505010883316626,0.16978954662365023,0.0,0.5306911551474142
1453,1453,Ruben Loftus-Cheek,ENG,Chelsea,Premier League,1996,15,MFDF,0.08020657916718289,0.17367276035175885,0.2483301728335403,0.0,0.49830836152730784
1454,1454,Sean Longstaff,ENG,Newcastle Utd,Premier League,1997,22,0.0,0.0,0.0,0.0,0.0,0.0
1455,1455,Ademola Lookman,NGA,Atalanta,Serie A,1997,21,0.0,0.0,0.0,0.0,0.0,0.0
1456,1456,Anthony Lopes,POR,Lyon,Ligue 1,1990,19,0.0,0.0,0.0,0.0,0.0,0.0
1457,1457,Rony Lopes,POR,Troyes,Ligue 1,1995,18,0.0,0.0,0.0,0.0,0.0,0.0
1458,1458,David L�pez,ESP,Girona,La Liga,1989,11,DF,0.16479351414782856,0.23304078300237552,0.27397890902064687,0.05690090090090091,0.4499758337361044
1459,1459,Diego L�pez,ESP,Rayo Vallecano,La Liga,1981,1,0.0,0.0,0.0,0.0,0.0,0.0
1460,1460,Maxime Lopez,FRA,Sassuolo,Serie A,1997,14,0.0,0.0,0.0,0.0,0.0,0.0
1461,1461,Pau L�pez,ESP,Marseille,Ligue 1,1994,19,0.0,0.0,0.0,0.0,0.0,0.0
1462,1462,Unai L�pez,ESP,Rayo Vallecano,La Liga,1995,19,0.0,0.0,0.0,0.0,0.0,0.0
1463,1463,Dion Lopy,SEN,Reims,Ligue 1,2002,17,0.0,0.0,0.0,0.0,0.0,0.0
1464,1464,Anthony Losilla,FRA,Bochum,Bundesliga,1986,20,0.0,0.0,0.0,0.0,0.0,0.0
1465,1465,Jordan Lotomba,SUI,Nice,Ligue 1,1998,22,DFMF,0.17329412092240762,0.25851601016815634,0.19749741023789893,0.0045045045045045045,0.7912034799420009
1466,1466,Matteo Lovato,ITA,Salernitana,Serie A,2000,7,DF,0.13232013336960863,0.2744622142474177,0.15869656032018536,0.0,0.18173030449492508
1467,1467,Dejan Lovren,CRO,Lyon,Ligue 1,1989,5,DF,0.09889539510443343,0.24465455311317402,0.31129576110680834,0.0,0.2054132431126148
1468,1468,Sandi Lovri?,SVN,Udinese,Serie A,1998,20,0.0,0.0,0.0,0.0,0.0,0.0
1469,1469,Jamal Lowe,JAM,Bournemouth,Premier League,1994,2,0.0,0.0,0.0,0.0,0.0,0.0
1470,1470,Anthony Lozano,HON,C�diz,La Liga,1993,19,0.0,0.0,0.0,0.0,0.0,0.0
1471,1471,Hirving Lozano,MEX,Napoli,Serie A,1995,20,0.0,0.0,0.0,0.0,0.0,0.0
1472,1472,Pol Lozano,ESP,Espanyol,La Liga,1999,4,0.0,0.0,0.0,0.0,0.0,0.0
1473,1473,Jean Lucas,BRA,Monaco,Ligue 1,1998,6,0.0,0.0,0.0,0.0,0.0,0.0
1474,1474,Jhon Lucum�,COL,Bologna,Serie A,1998,18,DF,0.14999718595651723,0.12854138871429754,0.2651889065383463,0.005405405405405406,0.7486708554857419
1475,1475,Jos� Luis Gay�,ESP,Valencia,La Liga,1995,17,DF,0.12031370674612078,0.24005439569403297,0.36874450046236557,0.038810810810810815,0.7162880618656355
1476,1476,Jos� Luis Morales,ESP,Villarreal,La Liga,1987,19,0.0,0.0,0.0,0.0,0.0,0.0
1477,1477,Jos� Luis Palomino,ARG,Atalanta,Serie A,1990,6,DF,0.08353842935123723,0.2603757043118268,0.2701029147053876,0.028000000000000004,0.1889801836636056
1478,1478,Douglas Luiz,BRA,Aston Villa,Premier League,1998,20,0.0,0.0,0.0,0.0,0.0,0.0
1479,1479,Romelu Lukaku,BEL,Inter,Serie A,1993,9,0.0,0.0,0.0,0.0,0.0,0.0
1480,1480,Castello Lukeba,FRA,Lyon,Ligue 1,2002,19,DF,0.15749235469543382,0.06968967091689328,0.2656420570090051,0.028000000000000004,0.790720154664089
1481,1481,Dodi Lukebakio,BEL,Hertha BSC,Bundesliga,1997,18,0.0,0.0,0.0,0.0,0.0,0.0
1482,1482,Sa�a Luki?,SRB,Fulham,Premier League,1996,1,0.0,0.0,0.0,0.0,0.0,0.0
1483,1483,Sa�a Luki?,SRB,Torino,Serie A,1996,16,0.0,0.0,0.0,0.0,0.0,0.0
1484,1484,Andriy Lunin,UKR,Real Madrid,La Liga,1999,5,0.0,0.0,0.0,0.0,0.0,0.0
1485,1485,Andrey Lunyov,RUS,Leverkusen,Bundesliga,1991,1,0.0,0.0,0.0,0.0,0.0,0.0
1486,1486,Sebastiano Luperto,ITA,Empoli,Serie A,1996,20,DF,0.08797873053350357,0.18452637153572454,0.20846057520606356,0.028000000000000004,0.8279362010633156
1487,1487,Lyanco,BRA,Southampton,Premier League,1997,13,DF,0.11163034361603144,0.20850318441424312,0.16218570560570494,0.0,0.3363943934267762
1488,1488,Charalambos Lykogiannis,GRE,Bologna,Serie A,1993,16,DF,0.03334374472670871,0.06266505787221896,0.28958098800065657,0.028000000000000004,0.43160947317544707
1489,1489,Youssouf M'Changama,COM,Auxerre,Ligue 1,1990,18,0.0,0.0,0.0,0.0,0.0,0.0
1490,1490,Awer Mabil,AUS,C�diz,La Liga,1995,5,0.0,0.0,0.0,0.0,0.0,0.0
1491,1491,Alexis Mac Allister,ARG,Brighton,Premier League,1998,18,0.0,0.0,0.0,0.0,0.0,0.0
1492,1492,Deiver Machado,COL,Lens,Ligue 1,1993,19,DFMF,0.09077648158821856,0.24987085640729337,0.14754108835540752,0.03430630630630631,0.666022232962784
1493,1493,Darwin Mach�s,VEN,Valladolid,La Liga,1993,2,0.0,0.0,0.0,0.0,0.0,0.0
1494,1494,James Maddison,ENG,Leicester City,Premier League,1996,16,0.0,0.0,0.0,0.0,0.0,0.0
1495,1495,Noni Madueke,ENG,Chelsea,Premier League,2002,2,0.0,0.0,0.0,0.0,0.0,0.0
1496,1496,Pablo Maffeo,ESP,Mallorca,La Liga,1997,19,DF,0.11746837395357672,0.26089770076817975,0.20372418071689496,0.038810810810810815,0.7535041082648622
1497,1497,Lisandro Magall�n,ARG,Elche,La Liga,1993,3,DF,0.06602767043849024,0.15392767747015393,0.18374405553809434,0.0,0.05896568390526825
1498,1498,Soungoutou Magassa,MLI,Monaco,Ligue 1,2003,1,0.0,0.0,0.0,0.0,0.0,0.0
1499,1499,Giulio Maggiore,ITA,Salernitana,Serie A,1998,10,0.0,0.0,0.0,0.0,0.0,0.0
1500,1500,Giangiacomo Magnani,ITA,Hellas Verona,Serie A,1995,9,DF,0.13693655751534373,0.3011001743307072,0.12233536849284539,0.0,0.2054132431126148
1501,1501,Hugo Magnetti,FRA,Brest,Ligue 1,1998,18,0.0,0.0,0.0,0.0,0.0,0.0
1502,1502,Yohann Magnin,FRA,Clermont Foot,Ligue 1,1997,23,MFDF,0.20012459134956712,0.33062717958797566,0.20302628086847022,0.0,0.8023199613339778
1503,1503,Harry Maguire,ENG,Manchester Utd,Premier League,1993,9,DF,0.364759487813927,0.04888209349297716,0.24914955751674028,0.0,0.18849685838569358
1504,1504,Jon Magunacelaya,ESP,Real Sociedad,La Liga,2000,2,0.0,0.0,0.0,0.0,0.0,0.0
1505,1505,Riyad Mahrez,ALG,Manchester City,Premier League,1991,16,0.0,0.0,0.0,0.0,0.0,0.0
1506,1506,Arne Maier,GER,Augsburg,Bundesliga,1999,16,0.0,0.0,0.0,0.0,0.0,0.0
1507,1507,Mike Maignan,FRA,Milan,Serie A,1995,7,0.0,0.0,0.0,0.0,0.0,0.0
1508,1508,Linton Maina,GER,K�ln,Bundesliga,1999,18,0.0,0.0,0.0,0.0,0.0,0.0
1509,1509,Ainsley Maitland-Niles,ENG,Southampton,Premier League,1997,11,MFDF,0.165340150404341,0.2197175243080528,0.19308421196352815,0.0,0.305944900918318
1510,1510,Lovro Majer,CRO,Rennes,Ligue 1,1998,17,0.0,0.0,0.0,0.0,0.0,0.0
1511,1511,Jean-Victor Makengo,FRA,Udinese,Serie A,1998,16,0.0,0.0,0.0,0.0,0.0,0.0
1512,1512,Jean-Victor Makengo,FRA,Lorient,Ligue 1,1998,2,0.0,0.0,0.0,0.0,0.0,0.0
1513,1513,B�ni Makouana,CGO,Montpellier,Ligue 1,2002,8,0.0,0.0,0.0,0.0,0.0,0.0
1514,1514,Nemanja Maksimovi?,SRB,Getafe,La Liga,1995,12,0.0,0.0,0.0,0.0,0.0,0.0
1515,1515,Tyrell Malacia,NED,Manchester Utd,Premier League,1999,13,DF,0.09830071661550879,0.24612190855844884,0.164391881868158,0.0,0.40792653455775735
1516,1516,Lorenzo Malagrida,ITA,Sampdoria,Serie A,2003,1,0.0,0.0,0.0,0.0,0.0,0.0
1517,1517,Daniel Maldini,ITA,Spezia,Serie A,2001,9,0.0,0.0,0.0,0.0,0.0,0.0
1518,1518,Youssef Maleh,ITA,Fiorentina,Serie A,1998,7,0.0,0.0,0.0,0.0,0.0,0.0
1519,1519,Youssef Maleh,ITA,Lecce,Serie A,1998,5,0.0,0.0,0.0,0.0,0.0,0.0
1520,1520,Donyell Malen,NED,Dortmund,Bundesliga,1999,13,0.0,0.0,0.0,0.0,0.0,0.0
1521,1521,Ruslan Malinovskyi,UKR,Atalanta,Serie A,1993,15,0.0,0.0,0.0,0.0,0.0,0.0
1522,1522,Ruslan Malinovskyi,UKR,Marseille,Ligue 1,1993,6,0.0,0.0,0.0,0.0,0.0,0.0
1523,1523,Hugo Mallo,ESP,Celta Vigo,La Liga,1991,15,DF,0.09987446820374893,0.25031921896565845,0.2549780944797952,0.0,0.5809569840502659
1524,1524,Mickael Malsa,MTQ,Valladolid,La Liga,1995,5,0.0,0.0,0.0,0.0,0.0,0.0
1525,1525,Giorgi Mamardashvili,GEO,Valencia,La Liga,2000,21,0.0,0.0,0.0,0.0,0.0,0.0
1526,1526,Hianga Mananga Mbock,FRA,Brest,Ligue 1,1999,2,0.0,0.0,0.0,0.0,0.0,0.0
1527,1527,Gianluca Mancini,ITA,Roma,Serie A,1996,22,DF,0.07767935084402901,0.2127000051907092,0.2747387941020733,0.0045045045045045045,0.8796520057999033
1528,1528,Steve Mandanda,FRA,Rennes,Ligue 1,1985,20,0.0,0.0,0.0,0.0,0.0,0.0
1529,1529,Reinildo Mandava,MOZ,Atl�tico Madrid,La Liga,1994,19,DF,0.0890740541931753,0.35736629844724743,0.21066965454560718,0.0,0.7994200096665055
1530,1530,A�ssa Mandi,ALG,Villarreal,La Liga,1991,9,DF,0.1513748754901288,0.11849394899866446,0.28498470024662564,0.0,0.2126631222812953
1531,1531,Rolando Mandragora,ITA,Fiorentina,Serie A,1997,15,0.0,0.0,0.0,0.0,0.0,0.0
1532,1532,Sadio Man�,SEN,Bayern Munich,Bundesliga,1992,14,0.0,0.0,0.0,0.0,0.0,0.0
1533,1533,Orel Mangala,BEL,Nott'ham Forest,Premier League,1998,14,0.0,0.0,0.0,0.0,0.0,0.0
1534,1534,Thomas Mangani,FRA,Ajaccio,Ligue 1,1987,18,0.0,0.0,0.0,0.0,0.0,0.0
1535,1535,Vito Mannone,ITA,Lorient,Ligue 1,1988,9,0.0,0.0,0.0,0.0,0.0,0.0
1536,1536,Javier Manquillo,ESP,Newcastle Utd,Premier League,1994,1,DF,0.0,0.022170318894143795,0.018564657327016773,0.0,0.004833252779120348
1537,1537,Myziane Maolida,FRA,Reims,Ligue 1,1999,1,0.0,0.0,0.0,0.0,0.0,0.0
1538,1538,Myziane Maolida,FRA,Hertha BSC,Bundesliga,1999,3,0.0,0.0,0.0,0.0,0.0,0.0
1539,1539,Faitout Maouassa,FRA,Montpellier,Ligue 1,1998,20,DFFW,0.16207140743570006,0.25333464006638573,0.16742339026721054,0.030702702702702707,0.5751570807153213
1540,1540,Sekou Mara,FRA,Southampton,Premier League,2002,14,0.0,0.0,0.0,0.0,0.0,0.0
1541,1541,Maranh�o,BRA,Valencia,La Liga,1996,15,0.0,0.0,0.0,0.0,0.0,0.0
1542,1542,Marc�o,BRA,Sevilla,La Liga,1996,4,DF,0.10358197332987248,0.03466860166453321,0.10803934911231167,0.0,0.1735137747704205
1543,1543,Solly March,ENG,Brighton,Premier League,1994,21,0.0,0.0,0.0,0.0,0.0,0.0
1544,1544,Agust�n Marches�n,ARG,Celta Vigo,La Liga,1988,19,0.0,0.0,0.0,0.0,0.0,0.0
1545,1545,Vincent Marchetti,FRA,Ajaccio,Ligue 1,1997,21,0.0,0.0,0.0,0.0,0.0,0.0
1546,1546,Riccardo Marchizza,ITA,Sassuolo,Serie A,1998,4,DF,0.0,0.10264224138840923,0.19653030280418995,0.07477477477477477,0.05123247945867569
1547,1547,Gian Marco Ferrari,ITA,Sassuolo,Serie A,1992,19,DF,0.0824500179746926,0.09185677024399978,0.2496737376898669,0.028000000000000004,0.7385210246495891
1548,1548,Emiliano Marcondes,DEN,Bournemouth,Premier League,1995,1,0.0,0.0,0.0,0.0,0.0,0.0
1549,1549,�scar de Marcos,ESP,Athletic Club,La Liga,1989,21,DF,0.13361040351956657,0.17303252975956648,0.3012474353431538,0.01981981981981982,0.7820202996616723
1550,1550,Jos� Mari,ESP,C�diz,La Liga,1987,12,0.0,0.0,0.0,0.0,0.0,0.0
1551,1551,Pablo Mar�,ESP,Monza,Serie A,1993,14,DF,0.04419497528741226,0.12038594441855577,0.22706475702481674,0.028000000000000004,0.5495408409859835
1552,1552,Jos� Mar�a Gim�nez,URU,Atl�tico Madrid,La Liga,1995,12,DF,0.10421050627795994,0.2258710151575118,0.21404002650099369,0.0,0.4852585790236829
1553,1553,Mariano,DOM,Real Madrid,La Liga,1993,5,0.0,0.0,0.0,0.0,0.0,0.0
1554,1554,Pablo Mar�n,ESP,Real Sociedad,La Liga,2003,7,0.0,0.0,0.0,0.0,0.0,0.0
1555,1555,R?zvan Marin,ROU,Empoli,Serie A,1996,21,0.0,0.0,0.0,0.0,0.0,0.0
1556,1556,Guillermo Marip�n,CHI,Monaco,Ligue 1,1994,18,DF,0.18737119386836543,0.20852101161291,0.24292145102440793,0.084,0.7172547124214597
1557,1557,Marlon,BRA,Monza,Serie A,1995,17,DF,0.0625372025709672,0.2110195365183602,0.27779911614213976,0.0,0.514741420976317
1558,1558,Omar Marmoush,EGY,Wolfsburg,Bundesliga,1999,19,0.0,0.0,0.0,0.0,0.0,0.0
1559,1559,Marquinhos,BRA,Arsenal,Premier League,2003,1,0.0,0.0,0.0,0.0,0.0,0.0
1560,1560,Marquinhos,BRA,Paris S-G,Ligue 1,1994,22,DF,0.14311943668021931,0.08099100910240727,0.25036237967463787,0.05600000000000001,0.8811019816336394
1561,1561,Luca Marrone,ITA,Monza,Serie A,1990,2,DF,0.1836853660383072,0.03190404797601199,0.12191543051528907,0.0,0.06476558724021267
1562,1562,Eric Martel,GER,K�ln,Bundesliga,2002,16,0.0,0.0,0.0,0.0,0.0,0.0
1563,1563,Roger Mart�,ESP,Elche,La Liga,1991,12,0.0,0.0,0.0,0.0,0.0,0.0
1564,1564,Roger Mart�,ESP,C�diz,La Liga,1991,3,0.0,0.0,0.0,0.0,0.0,0.0
1565,1565,Anthony Martial,FRA,Manchester Utd,Premier League,1995,9,0.0,0.0,0.0,0.0,0.0,0.0
1566,1566,Aar�n Mart�n,ESP,Mainz 05,Bundesliga,1997,17,DF,0.08502405946373037,0.22853359260537395,0.21274570156891917,0.09571171171171172,0.6863218946350894
1567,1567,Ander Martin,ESP,Real Sociedad,La Liga,2000,3,0.0,0.0,0.0,0.0,0.0,0.0
1568,1568,Andr�s Mart�n,ESP,Rayo Vallecano,La Liga,1999,4,0.0,0.0,0.0,0.0,0.0,0.0
1569,1569,Iv�n Mart�n,ESP,Girona,La Liga,1999,9,0.0,0.0,0.0,0.0,0.0,0.0
1570,1570,Jonas Martin,FRA,Lille,Ligue 1,1990,9,0.0,0.0,0.0,0.0,0.0,0.0
1571,1571,Martinelli,BRA,Arsenal,Premier League,2001,21,0.0,0.0,0.0,0.0,0.0,0.0
1572,1572,Arnau Martinez,ESP,Girona,La Liga,2003,17,DF,0.01392179222675739,0.18719598309738542,0.20111445732395677,0.06230630630630631,0.6524891251812469
1573,1573,Emiliano Mart�nez,ARG,Aston Villa,Premier League,1992,19,0.0,0.0,0.0,0.0,0.0,0.0
1574,1574,I�igo Mart�nez,ESP,Athletic Club,La Liga,1991,9,DF,0.07072074747480742,0.06586341091420915,0.33866986370703006,0.0,0.39101014983083615
1575,1575,Lautaro Mart�nez,ARG,Inter,Serie A,1997,21,0.0,0.0,0.0,0.0,0.0,0.0
1576,1576,Lisandro Mart�nez,ARG,Manchester Utd,Premier League,1998,20,DF,0.23338936125526022,0.26798471164719423,0.23689782071080825,0.028000000000000004,0.7573707104881585
1577,1577,Lucas Mart�nez Quarta,ARG,Fiorentina,Serie A,1996,15,DF,0.22228518620868662,0.38492348298287965,0.39471194360137635,0.035207207207207214,0.5703238279362011
1578,1578,Roger Mart�nez,ESP,Espanyol,La Liga,2004,1,DF,0.0,0.0,0.01664047613354096,0.0,0.002899951667472209
1579,1579,Gelson Martins,POR,Monaco,Ligue 1,1995,10,0.0,0.0,0.0,0.0,0.0,0.0
1580,1580,Adam Maru�i?,MNE,Lazio,Serie A,1992,22,DF,0.06304375958414485,0.18214744225544907,0.21369507042195568,0.0045045045045045045,0.9265345577573707
1581,1581,Omar Mascarell,ESP,Elche,La Liga,1993,18,0.0,0.0,0.0,0.0,0.0,0.0
1582,1582,Adam Masina,MAR,Udinese,Serie A,1994,4,DF,0.08148448568616636,0.19282744165691718,0.27159203167551454,0.028000000000000004,0.14644755920734653
1583,1583,Jordi Masip,ESP,Valladolid,La Liga,1989,15,0.0,0.0,0.0,0.0,0.0,0.0
1584,1584,Erhan Ma�ovi?,SRB,Bochum,Bundesliga,1998,16,DFMF,0.1444871234283251,0.2634596959392398,0.14872383212287055,0.05600000000000001,0.501691638472692
1585,1585,Han-Noah Massengo,FRA,Auxerre,Ligue 1,2001,2,MFDF,0.07718727670978436,0.13573006083299816,0.1287358197470161,0.0,0.05123247945867569
1586,1586,Yanis Massolin,FRA,Clermont Foot,Ligue 1,2002,4,0.0,0.0,0.0,0.0,0.0,0.0
1587,1587,Jaime Mata,ESP,Getafe,La Liga,1988,6,0.0,0.0,0.0,0.0,0.0,0.0
1588,1588,Pape Matar Sarr,SEN,Tottenham,Premier League,2002,4,0.0,0.0,0.0,0.0,0.0,0.0
1589,1589,Eliot Matazo,BEL,Monaco,Ligue 1,2002,11,0.0,0.0,0.0,0.0,0.0,0.0
1590,1590,Jean-Philippe Mateta,FRA,Crystal Palace,Premier League,1997,18,0.0,0.0,0.0,0.0,0.0,0.0
1591,1591,Nemanja Mati?,SRB,Roma,Serie A,1988,22,0.0,0.0,0.0,0.0,0.0,0.0
1592,1592,Jo�l Matip,CMR,Liverpool,Premier League,1991,9,DF,0.058393923637772294,0.2044058341218815,0.30208229098875183,0.0,0.30981150314161426
1593,1593,Henning Matriciani,GER,Schalke 04,Bundesliga,2000,10,DF,0.10994548960229984,0.2616489631601709,0.17129868275870933,0.0,0.4229096181730304
1594,1594,Chrislain Matsima,FRA,Lorient,Ligue 1,2002,6,DFMF,0.0165731157327796,0.0,0.11395129663493116,0.0,0.10923151280811987
1595,1595,Azor Matusiwa,NED,Reims,Ligue 1,1998,16,0.0,0.0,0.0,0.0,0.0,0.0
1596,1596,Neal Maupay,FRA,Everton,Premier League,1996,14,0.0,0.0,0.0,0.0,0.0,0.0
1597,1597,A�man Maurer,MAR,Clermont Foot,Ligue 1,2004,2,0.0,0.0,0.0,0.0,0.0,0.0
1598,1598,Stephy Mavididi,ENG,Montpellier,Ligue 1,1998,12,0.0,0.0,0.0,0.0,0.0,0.0
1599,1599,Konstantinos Mavropanos,GRE,Stuttgart,Bundesliga,1997,17,DF,0.13743787072752842,0.30400836386122493,0.3604929263921097,0.061405405405405414,0.6848719188013533
1600,1600,Christian Mawissa,FRA,Toulouse,Ligue 1,2005,2,DF,0.0,0.1766512673272245,0.13862667062912012,0.0,0.04688255195746738
1601,1601,Philipp Max,GER,Eint Frankfurt,Bundesliga,1993,1,DF,0.02324917973186276,0.0835052495458424,0.2621376581750163,0.0,0.032382793620106334
1602,1602,Eric Maxim Choupo-Moting,CMR,Bayern Munich,Bundesliga,1989,14,0.0,0.0,0.0,0.0,0.0,0.0
1603,1603,Lu�s Maximiano,POR,Lazio,Serie A,1999,1,0.0,0.0,0.0,0.0,0.0,0.0
1604,1604,Fernand Mayembo,CGO,Ajaccio,Ligue 1,1996,8,DF,0.030688917246058836,0.04618170358424424,0.1071519905838948,0.0,0.26099565007249875
1605,1605,Borja Mayoral,ESP,Getafe,La Liga,1997,20,0.0,0.0,0.0,0.0,0.0,0.0
1606,1606,Noussair Mazraoui,MAR,Bayern Munich,Bundesliga,1997,11,DF,0.0825453549465493,0.2730140799413075,0.26100371347460244,0.043243243243243246,0.2682455292411793
1607,1607,Pasquale Mazzocchi,ITA,Salernitana,Serie A,1995,15,DF,0.04210564001928823,0.16855323364030675,0.189157449435568,0.06951351351351352,0.5790236829386176
1608,1608,Kevin Mbabu,SUI,Fulham,Premier League,1995,6,DFFW,0.1162458986593138,0.2116251968102502,0.30887864247110436,0.05675675675675676,0.06911551474142098
1609,1609,Kylian Mbapp�,FRA,Paris S-G,Ligue 1,1998,19,0.0,0.0,0.0,0.0,0.0,0.0
1610,1610,Mamadou Mbaye,SEN,C�diz,La Liga,1998,7,DF,0.10786247964885537,0.04527664706081058,0.14783715176253254,0.0,0.2590623489608506
1611,1611,Chancel Mbemba,COD,Marseille,Ligue 1,1994,23,DF,0.1039699919029162,0.22523690203973726,0.24541434372694454,0.05600000000000001,0.9299178347027549
1612,1612,Bryan Mbeumo,CMR,Brentford,Premier League,1999,22,0.0,0.0,0.0,0.0,0.0,0.0
1613,1613,Jason Mbock,FRA,Angers,Ligue 1,1999,2,0.0,0.0,0.0,0.0,0.0,0.0
1614,1614,Nathanael Mbuku,FRA,Reims,Ligue 1,2002,6,0.0,0.0,0.0,0.0,0.0,0.0
1615,1615,John McGinn,SCO,Aston Villa,Premier League,1994,17,0.0,0.0,0.0,0.0,0.0,0.0
1616,1616,Scott McKenna,SCO,Nott'ham Forest,Premier League,1996,18,DF,0.15318278208807734,0.06472296219701974,0.1855166917448122,0.0,0.7061382310294828
1617,1617,Weston McKennie,USA,Leeds United,Premier League,1998,2,0.0,0.0,0.0,0.0,0.0,0.0
1618,1618,Weston McKennie,USA,Juventus,Serie A,1998,15,MFDF,0.13437407703467952,0.1435818203591371,0.18055595032150862,0.03610810810810811,0.5079748670855485
1619,1619,Dwight McNeil,ENG,Everton,Premier League,1999,19,0.0,0.0,0.0,0.0,0.0,0.0
1620,1620,Scott McTominay,SCO,Manchester Utd,Premier League,1996,15,0.0,0.0,0.0,0.0,0.0,0.0
1621,1621,Gary Medel,CHI,Bologna,Serie A,1987,17,MFDF,0.10476138103038937,0.1928734896250789,0.25702425709510285,0.006306306306306306,0.611889801836636
1622,1622,Facundo Medina,ARG,Lens,Ligue 1,1999,20,DF,0.08054684250619895,0.13084204240552402,0.4360961081978354,0.03790990990990992,0.8211696471725471
1623,1623,Ben Mee,ENG,Brentford,Premier League,1989,21,DF,0.22130881446139783,0.1510593760452157,0.21293834193677327,0.084,0.8878685355244079
1624,1624,Bamo Me�t�,CIV,Lorient,Ligue 1,2001,3,DF,0.2085982121686958,0.061907873320425355,0.11639935058418574,0.0,0.11986466892218463
1625,1625,Soualiho Me�t�,FRA,Cremonese,Serie A,1994,15,0.0,0.0,0.0,0.0,0.0,0.0
1626,1626,Farid El Melali,ALG,Angers,Ligue 1,1997,9,0.0,0.0,0.0,0.0,0.0,0.0
1627,1627,Gonzalo Melero,ESP,Almer�a,La Liga,1994,15,0.0,0.0,0.0,0.0,0.0,0.0
1628,1628,Birger Meling,NOR,Rennes,Ligue 1,1994,16,DF,0.11019493011354226,0.20505404032267385,0.2870165982206006,0.0,0.25567907201546636
1629,1629,Memphis,NED,Barcelona,La Liga,1994,2,0.0,0.0,0.0,0.0,0.0,0.0
1630,1630,Memphis,NED,Atl�tico Madrid,La Liga,1994,2,0.0,0.0,0.0,0.0,0.0,0.0
1631,1631,Houboulang Mendes,FRA,Almer�a,La Liga,1998,11,DF,0.10258122293449166,0.22926654785414233,0.1483211503195309,0.011711711711711712,0.3349444175930401
1632,1632,Nuno Mendes,POR,Paris S-G,Ligue 1,2002,14,DFMF,0.008341989091110329,0.13810410401138737,0.14882623037422435,0.031603603603603606,0.43257612373127113
1633,1633,Thiago Mendes,BRA,Lyon,Ligue 1,1992,20,DFMF,0.11744065834121646,0.2852089556786919,0.38837156183869387,0.005405405405405406,0.7162880618656355
